"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2017065","2017-03-06","250m_16_days_EVI","h12v04",2017082120937,1,2964
"A2017081","2017-03-22","250m_16_days_EVI","h12v04",2017111085122,1,2463
"A2017097","2017-04-07","250m_16_days_EVI","h12v04",2017116142135,1,3376
"A2017113","2017-04-23","250m_16_days_EVI","h12v04",2017131014222,1,3547
"A2017129","2017-05-09","250m_16_days_EVI","h12v04",2017145231409,1,3629
"A2017145","2017-05-25","250m_16_days_EVI","h12v04",2017164072233,1,5305
"A2017161","2017-06-10","250m_16_days_EVI","h12v04",2017178081230,1,6341
"A2017177","2017-06-26","250m_16_days_EVI","h12v04",2017194070315,1,5446
"A2017193","2017-07-12","250m_16_days_EVI","h12v04",2017209233526,1,6756
"A2017209","2017-07-28","250m_16_days_EVI","h12v04",2017234112057,1,6040
"A2017225","2017-08-13","250m_16_days_EVI","h12v04",2017250141703,1,5209
"A2017241","2017-08-29","250m_16_days_EVI","h12v04",2017262085546,1,5852
"A2017257","2017-09-14","250m_16_days_EVI","h12v04",2017276132830,1,4827
"A2017273","2017-09-30","250m_16_days_EVI","h12v04",2017290090340,1,4877
"A2017289","2017-10-16","250m_16_days_EVI","h12v04",2017310141954,1,3936
"A2017305","2017-11-01","250m_16_days_EVI","h12v04",2017325113259,1,2582
"A2017321","2017-11-17","250m_16_days_EVI","h12v04",2017337222659,1,3225
"A2017337","2017-12-03","250m_16_days_EVI","h12v04",2017353223728,1,2484
"A2017353","2017-12-19","250m_16_days_EVI","h12v04",2018004224857,1,3728
"A2018001","2018-01-01","250m_16_days_EVI","h12v04",2018017224335,1,2221
"A2018017","2018-01-17","250m_16_days_EVI","h12v04",2018033223518,1,1635
"A2018033","2018-02-02","250m_16_days_EVI","h12v04",2018049223556,1,3045
"A2018049","2018-02-18","250m_16_days_EVI","h12v04",2018066170005,1,3057
"A2018065","2018-03-06","250m_16_days_EVI","h12v04",2018082151717,1,2260
