"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2016129","2016-05-08","250m_16_days_EVI","h12v04",2016147113010,1,4073
"A2016145","2016-05-24","250m_16_days_EVI","h12v04",2016166160424,1,7001
"A2016161","2016-06-09","250m_16_days_EVI","h12v04",2016184000509,1,7504
"A2016177","2016-06-25","250m_16_days_EVI","h12v04",2016200095739,1,6440
"A2016193","2016-07-11","250m_16_days_EVI","h12v04",2016215085230,1,6997
"A2016209","2016-07-27","250m_16_days_EVI","h12v04",2016229083158,1,6991
"A2016225","2016-08-12","250m_16_days_EVI","h12v04",2016243085451,1,5979
"A2016241","2016-08-28","250m_16_days_EVI","h12v04",2016263150714,1,5497
"A2016257","2016-09-13","250m_16_days_EVI","h12v04",2016274150402,1,5357
"A2016273","2016-09-29","250m_16_days_EVI","h12v04",2016292070900,1,4076
"A2016289","2016-10-15","250m_16_days_EVI","h12v04",2016306040209,1,2681
"A2016305","2016-10-31","250m_16_days_EVI","h12v04",2016322044918,1,2343
"A2016321","2016-11-16","250m_16_days_EVI","h12v04",2016340093917,1,2245
"A2016337","2016-12-02","250m_16_days_EVI","h12v04",2016357042618,1,1872
"A2016353","2016-12-18","250m_16_days_EVI","h12v04",2017010085957,1,2245
"A2017001","2017-01-01","250m_16_days_EVI","h12v04",2017020221412,1,1817
"A2017017","2017-01-17","250m_16_days_EVI","h12v04",2017034073739,1,2917
"A2017033","2017-02-02","250m_16_days_EVI","h12v04",2017053061222,1,2287
"A2017049","2017-02-18","250m_16_days_EVI","h12v04",2017066032813,1,2116
"A2017065","2017-03-06","250m_16_days_EVI","h12v04",2017082120937,1,2057
"A2017081","2017-03-22","250m_16_days_EVI","h12v04",2017111085122,1,2347
"A2017097","2017-04-07","250m_16_days_EVI","h12v04",2017116142135,1,1906
"A2017113","2017-04-23","250m_16_days_EVI","h12v04",2017131014222,1,2851
"A2017129","2017-05-09","250m_16_days_EVI","h12v04",2017145231409,1,4098
"A2017145","2017-05-25","250m_16_days_EVI","h12v04",2017164072233,1,6543
"A2017161","2017-06-10","250m_16_days_EVI","h12v04",2017178081230,1,6927
"A2017177","2017-06-26","250m_16_days_EVI","h12v04",2017194070315,1,7549
"A2017193","2017-07-12","250m_16_days_EVI","h12v04",2017209233526,1,6851
"A2017209","2017-07-28","250m_16_days_EVI","h12v04",2017234112057,1,6769
"A2017225","2017-08-13","250m_16_days_EVI","h12v04",2017250141703,1,6167
"A2017241","2017-08-29","250m_16_days_EVI","h12v04",2017262085546,1,5798
"A2017257","2017-09-14","250m_16_days_EVI","h12v04",2017276132830,1,4854
"A2017273","2017-09-30","250m_16_days_EVI","h12v04",2017290090340,1,4653
"A2017289","2017-10-16","250m_16_days_EVI","h12v04",2017310141954,1,2791
"A2017305","2017-11-01","250m_16_days_EVI","h12v04",2017325113259,1,1933
"A2017321","2017-11-17","250m_16_days_EVI","h12v04",2017337222659,1,2410
